,correct_group,x1
76,a,-0.7880952342717064
77,b,1.5955260168968592
78,b,3.4013260099942535
79,b,3.896743058335516
80,a,-0.0403367903159596
81,a,-0.2946875179094486
82,a,-0.2977263076741579
83,a,-0.3842160338603222
84,a,-0.002573567559651568
85,a,-0.6149321083828527
86,b,4.367990865950927
87,a,-0.618190184920826
88,a,0.38923559784904266
89,b,3.185809195011894
90,b,2.8191398304676225
91,a,-0.8229257724561876
92,a,-0.1983772640941836
93,a,0.3891682270997311
94,b,2.616639344496181
95,a,0.11030099382082695
96,a,0.6527508147306864
97,a,-0.4925403235815561
98,a,-0.9205248432093046
99,a,-0.14371205724528283
100,b,3.819937853005405
101,a,0.8372085132219238
102,b,4.328205995915174
103,a,0.271961921119021
104,a,-0.9400536524552937
105,a,-0.056679876816394546
106,a,-0.3185462290757223
107,b,2.894729644850416
108,a,-0.7307633049957661
109,b,2.1258126172165532
110,b,1.9362958908291843
111,b,4.922009426707069
112,a,-0.1996750893327267
113,a,-0.49568418908500483
114,a,-0.23723068622938018
115,a,0.3693564709991065
116,b,3.3214887690932025
117,b,3.717032949875014
118,a,-0.591198539121173
119,a,-0.2981775199452812
120,b,3.838267989685285
121,b,4.7262971403967935
122,b,4.277720856512522
123,b,2.8411215373339145
124,b,2.3034116835540646
125,b,2.891582077563471
126,a,-0.2209817039260982
127,b,2.5512618847507733
128,b,4.408245461097248
129,b,3.137762566505626
130,b,3.306039656864655
131,b,4.607487834286523
132,a,0.06513972541027739
133,b,3.0200938570703526
134,a,-0.6050728046474297
135,b,2.29806476978425
136,b,3.9583685366923347
137,b,3.0024999432357773
138,a,-0.4240068767907466
139,a,-0.29673344256555884
140,b,2.203337742651593
141,a,0.7093603241934383
142,b,2.990106881410769
143,a,0.09694740126805144
144,a,-0.35216212405151565
145,a,-0.7629873039468693
146,a,-0.21933262316696053
147,a,-0.028314911749528042
148,a,-1.119995834978577
149,b,2.1097615019609295
150,a,-0.19754392289824255
151,a,0.902500383832114
152,a,-1.0757070113777127
153,a,0.16295236139812316
154,b,1.7379546066758191
155,b,2.3201668332227756
156,b,3.051897221126666
157,a,0.6958354604151404
158,b,2.770266973770829
159,a,0.27625780256563115
160,a,0.3343467043476639
161,b,1.635885526242422
162,a,-0.11915752404097141
163,b,3.1613750175161317
164,b,4.035491339233627
165,b,5.536848058632536
166,b,1.8869225134240968
167,a,-0.31184627361490314
168,b,1.4913497713062847
169,b,3.458921994352938
170,a,0.7613450512958544
171,b,4.691496642540578
172,a,0.5391318098420645
173,a,0.1553129293917522
174,b,2.042237310779522
175,a,0.40524007672544465
176,a,-0.7447960059551878
177,b,3.474215040442864
178,a,0.06798145939122446
179,b,1.7335883453136418
180,b,3.275911493973366
181,b,2.043354570819964
182,b,2.627993477680186
183,a,0.4051446639942655
184,b,2.317436055528013
185,b,2.5825598091252138
186,b,3.287159433189279
187,a,0.06352038674154148
188,a,0.576858650540105
189,a,-1.0394992596577577
190,a,0.21223785769594794
191,a,0.3573028561051903
192,b,2.8859957385560815
193,a,-0.42102015310293794
194,a,-1.2269435944098201
195,a,-0.951675674736568
196,a,-0.876512114363829
197,b,1.9515867548278747
198,b,4.2860679492021365
199,b,1.4406697614069652
200,b,0.24693494564250473
201,a,-0.5711351025299315
202,b,4.765398779977735
203,a,0.4164553972404785
204,a,0.2974843387877518
205,a,0.07850283882472547
206,a,-0.3605374906341317
207,b,2.679947607927212
208,b,2.0827888817885745
209,b,3.7962289798079603
210,b,2.490669082951245
211,b,2.8203527744643075
212,b,2.2253528679207006
213,b,3.3463139971300926
214,a,-0.2771906760150182
215,a,-0.12251453146360834
216,b,1.8337353481472938
217,a,1.0422261906143788
218,b,2.0533041090276942
219,a,-0.48860868340743185
220,a,-1.0636771386720194
221,b,3.461973207416748
222,a,-0.5603048084902369
223,b,2.3520223463738037
224,a,0.19632229332092976
225,b,4.810267315335074
226,a,0.5397495612270643
227,b,3.2180438921190637
228,a,-0.6893236131814899
229,a,0.32235782253985257
230,b,0.504551331445863
231,a,-0.13254454259783072
232,a,0.318372117569969
233,b,2.119335760684681
234,a,-1.1187352101498396
235,a,0.6531114233271542
236,b,3.266170046209117
237,a,-0.4255193057537173
238,a,0.1874459342186002
239,a,-0.22691339663969567
240,a,0.2975886591025803
241,b,2.7266315430994403
242,a,0.5295020386906876
243,a,0.3465833091118835
244,a,-0.372803428984566
245,a,1.175076421337743
246,b,3.1773203919897917
247,b,3.040517085124819
248,b,3.202527704189674
249,a,0.48513948014124814
250,b,3.6515456547925265
251,b,1.8494263335467784
252,b,4.775792084960436
253,b,2.8891665619774836
254,a,0.4100660511672412
255,b,2.476164096966503
256,a,-0.19332605412739604
257,b,2.2725033153312686
258,b,1.3686785446227294
259,a,0.8599114905225917
260,a,-1.0101154902693237
261,a,0.00882956159405106
262,b,4.327124098232552
263,b,2.61066095501012
264,a,0.6747454210862754
265,a,1.4693029422381834
266,b,1.9808198749393287
267,b,5.159627185624638
268,b,3.4162493249741894
269,b,4.057550881131248
270,a,0.1540845090484032
271,a,0.788020296588331
272,b,3.4475158478280963
273,b,2.804062683840307
274,b,3.84033863734391
275,a,-0.684111750050729
276,b,2.7877058345538597
277,b,1.339130301590478
278,a,-0.2856261342565518
279,a,-0.3562070407815955
280,a,-0.031358705261347
281,a,0.08879177529691551
282,a,1.338474073957695
283,a,0.49451939519606614
284,b,2.173982510176083
285,b,2.590841863428878
286,b,1.419198063931377
287,a,0.5986830885843549
288,b,4.552253390055241
289,a,-0.60024374262518
290,b,0.669493107680561
291,a,0.2980531923929533
292,a,-0.08428198539371184
293,a,-0.09480143133411512
294,b,3.680097722110606
295,b,2.3026720038266415
296,a,0.022063144543281836
297,b,1.243862320656618
298,a,-0.3890210130389318
299,b,2.4662579489835714
300,b,3.936252325019213
301,b,3.11652389520762
302,a,0.43693454105921453
303,b,3.3118717078949786
304,a,0.7553169405857675
305,a,-0.12117806217055942
306,b,2.607776300055504
307,b,3.4252194369568323
308,b,1.8556999593288979
309,a,-0.21867029207415334
310,a,-0.41684997664590484
311,a,0.2473390684071679
312,b,1.9118134076052238
313,b,2.7103617337440262
314,b,1.6878307568317343
315,b,2.8055018960285274
316,b,1.7324488785464458
317,a,-1.0873205495959637
318,a,0.8978248900977172
319,a,-0.2506092384717008
320,b,3.1602606302676297
321,b,3.704515985490029
322,a,0.636952717847445
323,a,-0.025221164607288873
324,b,3.438825263988021
325,a,-0.2481621960457222
326,b,4.8589066621571
327,a,0.021492447187198917
328,a,-0.15911334336388736
329,a,0.15647848027310368
330,b,1.6789583682332163
331,b,1.8227673327059364
332,b,2.8695569880691747
333,a,-0.7631948607007268
334,b,2.718499398177864
335,a,-0.1458249281235714
336,a,0.4120543596413001
337,a,-0.06839817290970969
338,b,2.8584550142141185
339,b,3.466196466929449
340,b,2.805379160299033
341,b,2.6674050797776205
342,a,0.8629663090341307
343,a,1.0661881107669966
344,a,-0.6184254226628894
345,a,0.03013833160652755
346,a,-0.07236634366728303
347,b,3.433958253735134
348,b,3.528474620238943
349,b,2.8443730784442174
350,b,2.9136861732822967
351,b,3.4870685738626053
352,a,0.36817131978838735
353,a,-0.5241927422647574
354,b,2.9381197846820166
355,a,-0.04168556977411605
356,a,-0.5325878398763293
357,a,-0.5207661966441065
358,a,-0.3069685808012263
359,b,3.5832781943901604
360,b,2.7475926370578674
361,b,3.1646870656880264
362,a,0.21563233412298652
363,b,2.7889312584773758
364,a,-0.39186167227634106
365,a,0.2652918009734876
366,a,-0.5058923478031715
367,a,-0.4382857791085338
368,a,-0.09286143272944358
369,a,-0.011624115066009725
370,b,1.7421877943456157
371,b,4.7623293774578785
372,b,4.3083648994424015
373,b,2.879768909673967
374,a,0.8413059437195355
375,a,-0.6267220532386705
376,b,3.3118560097542753
377,b,2.3680432441291597
378,a,0.672651683884938
379,a,0.22657365365719995
380,b,3.35247264175608
381,b,4.472628650444639
382,a,0.3255622699453678
383,a,0.03317133724812224
384,b,1.5836477643995437
385,a,0.666876223742501
386,b,3.676237152201004
387,b,1.3322571443916424
388,b,3.4237245624041064
389,b,4.760838158255121
390,a,-0.031030616411741596
391,a,-0.25437482438350484
392,b,4.437624294131576
393,a,-0.36874412094436604
394,b,3.913943559442127
395,b,2.8557582497534004
396,b,3.562055500904444
397,a,-0.06478164349667684
398,b,2.598896928495136
399,b,3.100126202048958
400,b,2.2246972649651067
401,b,1.27358570629326
402,a,1.128209784332873
403,b,1.613564757791178
404,b,4.444275176028164
405,a,0.8320364337756201
406,b,2.7249263689491503
407,a,-0.044943095549065254
408,a,0.576454781053632
409,b,6.150694947557794
410,b,4.499232748582383
411,b,4.251358491355761
412,b,2.9490907114196636
413,a,-0.10077526804423971
414,b,3.0961659795312886
415,b,1.9014136251039333
416,b,3.9479487517569547
417,b,3.797106199548173
418,a,0.6444529611364342
419,b,3.7394544703120345
420,b,2.93695111822013
421,b,2.9926736191378325
422,b,2.653547554822831
423,b,2.8744104929526992
424,b,1.154971249461152
425,a,-0.7897765097206074
426,b,2.882865909237757
427,a,0.29286306375085513
428,a,-0.10722351239070099
429,b,4.091302552980922
430,a,0.1404901667860157
431,b,1.701231842314033
432,a,-0.3334885047279187
433,b,2.6842494236941814
434,b,2.522594955278723
435,a,0.37483744143343406
436,a,1.1613986427291831
437,a,0.45554045249146935
438,a,-0.2962005410338823
439,b,3.237634338732644
440,b,2.8636720410218426
441,b,2.1931771929221906
442,a,-0.5203812536421734
443,a,0.6264246654908138
444,a,-0.7964453546688249
445,a,-0.5809337310651896
446,a,0.3838477460755226
447,b,4.568974543660825
448,a,-0.031247138630538438
449,a,-1.0074076172525792
450,a,-0.08679521091402193
451,a,-1.1076329553075799
452,a,-0.4697242351371771
453,a,0.0940495390364123
454,a,-0.43968625429553787
455,b,5.125690134954528
456,b,2.8950753831409894
457,b,2.0775960578246155
458,a,0.25670590996196185
459,b,3.3262889964644122
460,b,3.9202745474509744
461,a,0.24665314395032983
462,b,3.428244804995876
463,a,0.2631416091663458
464,a,0.3929578291566527
465,b,0.7610760752191195
466,b,1.6080091447053038
467,b,2.035878161826463
468,a,0.42172096311940294
469,a,0.23495497852091496
470,a,-0.3981019574436917
471,a,-0.21067992509580583
472,b,4.129499309127479
473,a,0.11203954800028106
474,b,3.178422719680482
475,a,-0.30390411363755826
476,b,1.8892594888729124
477,b,2.888576359308034
478,a,0.2423618503734254
479,a,0.13453882031053807
480,b,1.6724514011343092
481,b,2.8375998608852733
482,b,5.078567697080705
483,a,-0.9464324135455169
484,a,0.3364619680125043
485,b,4.286662381749936
486,b,2.975848777686831
487,a,0.4766338383330263
488,a,-0.24410951270689235
489,b,3.2184142450867053
490,b,3.1529531185965807
491,a,0.18956931827080586
492,a,-0.5249562646401511
493,a,-0.5732300421795831
494,b,2.131585691857917
495,a,0.5251030331371962
496,b,2.564733081286297
497,b,2.5864499085750245
498,b,2.4945500999829124
499,a,0.014125764223706984
500,a,-0.8060746172370781
501,b,3.4012791064793735
502,a,-0.1829075675434569
503,b,2.5805785492580484
504,a,0.7171674270659776
505,b,3.956438566311396
506,a,-0.5458160229439594
507,a,-0.09470284848850874
508,b,4.04234220647848
509,a,-0.012429096702998452
510,b,2.5941239600685173
511,b,1.5223101607665104
512,a,0.7321903608201239
513,a,0.35292450747055254
514,b,2.9322959655513188
515,b,2.596897347129979
516,a,1.1229616882311617
517,a,0.10503460897250844
518,a,0.01357102715488131
519,a,0.6328266727890963
520,a,0.18817435234048896
521,a,-0.7423629038690307
522,a,0.11092780207564672
523,a,-0.2870314236288778
524,b,3.0489738942744795
525,b,0.7825082420130913
526,b,2.1374071889030506
527,a,0.591759681779086
528,b,1.3980650979173053
529,a,-0.18469901708021216
530,b,3.5470953998353307
531,a,-0.22057287356955302
532,a,0.25845269385647185
533,b,3.6002807842096125
534,a,-0.541741788462817
535,b,3.5205148240316793
536,a,0.007233657734596063
537,a,0.4397031159821512
538,a,-0.5835119602111254
539,b,1.8410966421938402
540,b,2.1239591440441563
541,a,0.2635886490727573
542,a,-0.4016311362099855
543,b,2.148576552317099
544,a,-0.13863615545555338
545,b,1.1543578778531371
546,b,1.2923743120019513
547,a,-0.06503915521830383
548,a,0.20893516298975578
549,a,-0.015200247273967609
550,a,-0.6758286394035742
551,b,2.6574306030739687
552,a,-0.14294149190465377
553,a,-0.11887549401212297
554,b,2.7135491872410027
555,b,3.730715673717446
556,a,1.179947141440231
557,a,-0.42684600360113617
558,a,0.29839915211642576
559,b,4.928266801216241
560,b,1.7518079224440328
561,a,0.6276352902560118
562,b,3.223409317001457
563,a,1.0708087400024773
564,b,3.403003590380851
565,a,0.5876036896869986
566,b,2.8100128296375053
567,b,3.4333972784074236
568,b,4.015241748576745
569,a,0.5287997589725205
570,b,4.0839934405438285
571,a,-0.5765583209631826
572,a,-0.027525301033045922
573,a,0.7157027871312893
574,b,2.1623530446349353
575,a,0.25347569498274697
576,b,3.6522202853494377
577,a,-0.33455769155505366
578,a,0.26317825074729406
579,a,-0.5882298258288394
580,b,2.7531092922557745
581,b,3.1888226722015793
582,b,3.870683421779582
583,a,-0.2385975242097909
584,b,4.8993378815489255
585,b,1.8734661514054978
586,a,0.247407952087607
587,a,-0.29275858663355087
588,a,0.3736366551729909
589,a,-0.5307148528445959
590,a,0.2075747940597231
591,b,3.3335032763450476
592,a,0.19189875856040933
593,a,0.5645719291046196
594,a,-0.7636488797269785
595,a,0.1206626322535076
596,b,4.332250864303664
597,a,-0.5881265123797039
598,a,-0.2734150299432218
599,b,4.966492777056391
600,b,2.6073486356736773
601,a,-0.7322682047831053
602,a,-0.6499936735295528
603,b,3.1591590333061053
604,a,0.46422544225798995
605,a,0.23387177399786588
606,a,0.8022548355070372
607,a,0.8647417901016347
608,b,1.9635670707459116
609,b,3.04350117152911
610,a,-0.12056722876380123
611,a,-0.9915371797222302
612,a,-0.14596087894472212
613,b,3.5902155398276148
614,a,-0.6428415723396245
615,a,0.4678098510102472
616,a,0.1270891312473547
617,a,-0.23979595718412736
618,a,-0.5278603198709413
619,a,-0.06470521217584399
620,a,0.013974401107315623
621,a,-0.30339494177733556
622,b,2.901200007522618
623,b,3.628842638540393
624,a,0.3351516703016308
625,b,3.0570591528603597
626,a,-0.18541409349659754
627,a,-0.4525145939905902
628,a,0.23360650643040692
629,b,2.3038459737376003
630,b,2.42799453426171
631,a,0.1571069679567663
632,b,4.006914847787991
633,a,0.2121503611145135
634,b,3.29389964535755
635,b,2.1757192329064425
636,a,0.20221559525333274
637,b,2.30791707393628
638,b,2.1589729118905754
639,a,-0.45235067097092413
640,b,2.652668390140245
641,a,-0.36022409019777557
642,a,0.6217805821971999
643,b,3.4124432650631262
644,b,3.2353346292567635
645,b,2.152075281519681
646,b,5.54586314572981
647,b,2.036952118538572
648,a,0.13280661701105942
649,b,3.2486254601239266
650,b,4.29740829702733
651,a,-0.04695140006790142
652,a,0.7906824282533421
653,a,-0.2311230625213118
654,a,-0.784414284605204
655,b,2.557166526879529
656,b,2.843162579091579
657,b,2.022299456872352
658,b,2.5627991247629214
659,a,0.4862031882288962
660,a,0.05256352356825965
661,a,0.21831638869518702
662,a,0.30484619783678696
663,a,0.3167833742057251
664,a,0.7105048385572024
665,b,4.987316070100187
666,b,2.973898640879778
667,b,2.928039155489899
668,a,0.3610012169260006
669,a,0.15967475777882703
670,b,4.1292661446879215
671,b,2.0681409563186484
672,a,0.4438895698000627
673,a,0.12945521439600133
674,b,4.342209749013428
675,a,0.15675889957858552
676,b,4.056056937283102
677,b,0.8344171709325909
678,b,3.2156129112666845
679,b,1.9825646342970449
680,a,0.7416551914095176
681,b,2.0980494290042557
682,b,2.620877814932947
683,b,3.626779418718134
684,a,0.28990658800038793
685,a,0.2035299997483748
686,a,-0.32120583776103856
687,a,0.31342210258580616
688,b,1.0799837677428652
689,b,4.853437260514347
690,b,4.369447314100265
691,a,-0.5192911133542727
692,b,3.7243198842911553
693,a,0.48500174842541954
694,a,-0.3506685154204134
695,a,0.5551468457566299
696,b,2.7598882317117055
697,a,0.523110838948817
698,a,0.272051057107232
699,a,0.28573831222373947
700,b,3.3833526564460117
701,a,-0.17492071557709932
702,a,0.16963127188071633
703,b,3.1679054247698475
704,b,3.452331885924091
705,a,0.30429904964351545
706,b,3.404039288453145
707,b,3.058530646081892
708,a,-0.1250244567563914
709,a,0.11212889200996086
710,b,3.3571342417962518
711,b,0.9078398947678958
712,b,6.200992803484055
713,b,4.331669512022336
714,a,-0.6128631764989094
715,a,-0.590507265374633
716,a,0.6906000410336801
717,a,0.7081287392176454
718,a,0.3470558044993982
719,a,-0.10294986113572208
720,a,-0.40314028767680415
721,b,4.458854239940301
722,b,1.9247738570527302
723,a,0.03378342903847668
724,a,-0.3268935163708853
725,b,2.619940253504119
726,a,-0.17149252380953825
727,a,1.401109486186911
728,b,2.7471675596862957
729,a,-0.39922774118407134
730,b,2.6774565751969197
731,a,0.5014121706466107
732,b,3.076355156159977
733,a,-0.6384283718978818
734,b,2.6253451900706293
735,b,2.9452470286816443
736,a,0.2774445784337873
737,b,3.507242157000104
738,b,1.863128021541839
739,b,3.371717317202482
740,b,3.6672803872572426
741,b,3.0802962488953565
742,b,1.6757052640042702
743,a,-0.07651101826866134
744,b,4.173501809598445
745,a,-0.6739804706012444
746,b,2.490235398414456
747,a,0.17108184579848013
748,a,-0.08330636816813726
749,b,4.629981101993736
750,b,1.7113626727884528
751,a,0.20162448990001655
752,b,2.9225824577877226
753,b,3.2049401939806237
754,b,3.7449560388767997
755,b,2.4680781885390815
756,a,0.8045146447689282
757,b,4.4927443053777205
758,a,-0.20755097347434315
759,a,0.600557982044893
760,a,0.21203292446109012
761,a,-0.7534984643035666
762,a,-0.008512507159002682
763,b,2.6254121044433973
764,b,1.6201224177184894
765,a,0.1983716828472354
766,b,4.462670655325198
767,b,4.075435146839942
768,b,2.4789869927931356
769,a,0.4694943360901148
770,a,0.07926343384087187
771,b,4.107380992863851
772,b,3.8624324204512486
773,b,3.969464496557369
774,a,-0.25400560667849903
775,a,-0.0061586114664145515
776,b,2.6806658128541776
777,b,2.3580013026070006
778,a,0.6477076276163608
779,a,0.5692888464079768
780,b,3.872302999978028
781,b,1.6510000144689811
782,b,3.917087835105782
783,a,0.2552395424301945
784,b,0.8434278345230752
785,a,1.7859429923076282
786,a,-0.5339003415301558
787,a,0.3452265754306541
788,b,2.9681326590778694
789,a,0.19775169672467438
790,b,3.7602553601306306
791,a,0.5009988442089354
792,a,0.8654170235397003
793,b,2.802082740058766
794,b,3.7015717006169613
795,b,4.718069790487659
796,b,1.1553866547213678
797,b,4.410650540354536
798,a,-0.5950362434662939
799,a,0.32872925676614806
800,b,3.0496973107428134
801,b,2.8058437435218613
802,a,-0.008712063205829403
803,b,3.0662991074579633
804,a,-0.38956843155744764
805,a,-0.4203815805592877
806,b,3.861242916372224
807,a,0.24860253881360128
808,b,3.058420801955431
809,a,0.8449932281782645
810,a,-1.0313896339697453
811,a,-0.2659831832264074
812,a,0.9352276598276715
813,a,0.18197554778671166
814,b,2.8421913234590703
815,a,-0.08039024800182626
816,a,0.058331739513952506
817,b,2.102516395770752
818,b,2.638325348858379
819,a,0.31118384230485246
820,b,3.8227313138886188
821,a,-0.6034203267256869
822,a,-0.8852041324639378
823,b,3.3978011814127878
824,b,2.8494861815348185
825,a,0.49420429143767663
826,b,4.705913329469948
827,a,0.3508920915945763
828,b,2.2596793799264625
829,b,4.379671780677142
830,a,0.07431542275600919
831,a,1.0859652289221562
832,a,0.49354182338850305
833,b,1.9674836592006684
834,a,0.9183308188778411
835,b,2.2388192859125704
836,a,-0.17295701879539668
837,b,2.80645496521705
838,b,1.9875299912902022
839,a,-0.7677459621191054
840,b,3.0453067381792533
841,b,4.303559368158885
842,b,1.457735542176835
843,b,4.61856120765844
844,b,2.911188694044753
845,b,3.8452977468975233
846,a,-0.6906644838739042
847,b,2.6643773180638632
848,b,4.29446089537954
849,b,2.0147801008954223
850,b,4.024881037000673
851,a,0.8433024820543923
852,b,5.535847702053401
853,b,1.7705274860179259
854,b,2.5196173313504997
855,a,0.8596430639149468
856,b,2.4479508524706413
857,b,0.6273423443153971
858,a,-0.42091426380970914
859,b,2.6356967428716693
860,a,-0.5316692884554004
861,a,-0.4722837684450905
862,b,3.0265546516507214
863,b,2.047505169031175
864,b,0.9016160769970019
865,b,3.740074907599492
866,a,-0.8765575015646064
867,b,3.30788966452893
868,a,0.2078162395774828
869,b,2.1964048228263007
870,b,3.814826707269881
871,a,0.5028259579164387
872,a,-0.8403338076159085
873,a,0.0022811128865769504
874,a,-0.11135346472654269
875,b,2.9385723923572957
876,b,2.5722095946093124
877,b,3.604976374234834
878,a,-0.7038159758167803
879,a,0.008188668323488784
880,a,-0.4426630120233577
881,b,2.9280567960990393
882,b,3.1238947069338563
883,b,2.1803330926269266
884,b,2.2084529073936072
885,a,-0.41070093129620366
886,a,0.19431263508338883
887,b,2.4486786989619795
888,a,0.49207893932855346
889,b,3.6330500168585025
890,b,2.578802307018686
891,a,0.06475560238289133
892,b,2.54245857138754
893,a,0.6487747448373953
894,a,-0.009425398426039936
895,b,3.4486189401283127
896,a,-0.48091725812528746
897,b,4.747106671984758
898,a,-0.5273557621776204
899,b,3.4755245935979877
900,b,2.450513422082543
901,b,3.286120389695182
902,a,0.8528397132412051
903,b,1.646891145512707
904,a,-0.09267937190712627
905,b,2.9260271638970554
906,a,-0.4054842315060066
907,a,-0.5163519041606999
908,a,-0.28110023893273756
909,a,0.4861474197633164
910,a,0.31311489437474477
911,b,2.472744338914811
912,b,1.8479637079361448
913,b,3.1168044218037627
914,b,3.857174435988248
915,a,-0.5107545340716381
916,b,4.09786300192005
917,b,2.3740701702415334
918,b,3.094525243279207
919,a,0.07563627644949958
920,b,3.384373736749608
921,a,0.746950567021587
922,b,3.7342807204875363
923,a,0.761287292082461
924,b,3.9532763856824844
925,a,0.05825299733422615
926,a,0.06544298090787236
927,b,1.6434477841572714
928,b,2.5775927428099967
929,b,2.5476132954936404
930,b,3.054677569561527
931,b,3.476393760768563
932,b,3.2541848028845135
933,a,0.5929156886449618
934,a,0.31899506850234943
935,a,-0.21413894079950843
936,a,0.944373023747001
937,a,0.31760378736224615
938,a,0.3654366268354574
939,b,3.6160724789369496
940,a,-0.09450225835262181
941,b,1.6189175462398486
942,a,0.09722023794382402
943,b,2.6369128689181536
944,a,-1.272441341746129
945,a,0.5522721419182087
946,b,2.754777166728774
947,b,5.123796317873511
948,b,1.1488726519226065
949,a,-0.5864430000717096
950,b,3.055900052778274
951,a,-0.46373951007285513
952,b,3.8560070780567273
953,b,2.940650759850401
954,a,0.4887709914178999
955,a,-0.0033503361404508773
956,b,3.5137577377858897
957,b,2.692747598339391
958,b,3.1209346222706857
959,a,0.6918736077174223
960,b,2.731231615877442
961,a,0.5082775030394305
962,a,0.14665201447191656
963,a,-0.1250799389261798
964,b,1.920424440951943
965,b,3.2093654780066116
966,a,-0.8722050626016358
967,a,-0.06401573097378362
968,b,3.040019936023493
969,a,0.16002245324098735
970,b,1.6250057459271758
971,b,2.123293963578261
972,a,-0.6322272294346248
973,a,-0.11720862970612879
974,a,-0.5874472558244015
975,b,2.1354300387887215
976,a,0.017585685401653704
977,b,4.444964913242777
978,a,-0.08827828919610708
979,b,2.327458356144205
980,a,-0.3106538748404168
981,b,3.4854482679157295
982,b,2.0816910260988264
983,a,-0.22278281661163757
984,a,-0.4561550729451953
985,a,-0.12302806068980533
986,a,0.03914453604136819
987,b,1.5317193524830393
988,b,4.088136950177036
989,b,1.8357377791415401
990,b,2.96201617716387
991,a,-0.2611807261379113
992,b,3.560092472662288
993,b,1.9206380150848785
994,a,-0.2536651575664587
995,a,-0.10973385920880953
996,b,2.4952127962033015
997,b,1.9277392585704152
998,b,2.3224421235022468
999,b,2.123906575984308
1000,a,-0.18514492810888084
1001,b,2.14383358345745
1002,b,3.1907997177974456
1003,b,3.075244017168722
1004,a,0.6405212733461831
1005,b,1.128618941325132
1006,a,0.4208329896261402
1007,a,0.2214475153596846
1008,a,-0.26068495434318634
1009,b,4.858940796701546
1010,b,2.6247717103843704
1011,b,3.1037323513717223
1012,a,0.4185232139525109
1013,b,2.8835643851188477
1014,a,0.05547807241630316
1015,a,-0.28584270618289714
1016,a,0.18230243318566305
1017,a,-0.6717344040901814
1018,a,-0.11236298583087456
1019,b,3.9009603929931993
1020,b,2.6837565907986147
1021,a,0.5619318379127151
1022,b,4.17485806241748
1023,b,1.5710365393283232
1024,a,-0.03458708300517309
1025,a,-0.7488503278297916
1026,a,0.05542627520958207
1027,b,3.926894098338197
1028,b,3.8845313581325103
1029,a,-0.871457051624008
1030,a,0.15210822419520553
1031,a,0.19906247548898223
1032,b,2.6178486672585732
1033,b,2.985675430320065
1034,a,0.0738555107563714
1035,b,4.467922070802574
1036,b,2.3342509667610556
1037,a,0.28689566823513524
1038,a,-0.0410008600482322
1039,b,2.713940621641495
1040,a,0.8214749767082702
1041,a,-0.07117196330185645
1042,a,-0.47901852578321646
1043,b,3.707596119154527
1044,a,-0.2714830944394051
1045,a,-0.0315958505961232
1046,b,3.700237284354073
1047,b,3.7239777798153164
1048,b,2.0292385587872666
1049,b,3.1399439713639774
1050,a,-0.30975752246464283
1051,a,-0.021648075633030818
1052,a,0.455793119221589
1053,b,3.480201813910137
1054,b,3.148526979423934
1055,b,2.5774115636054726
1056,b,2.749210904371967
1057,a,-1.3250479409281433
1058,b,2.8481583582932686
1059,a,0.1266235577573567
1060,b,3.349275300308219
1061,b,1.7845231255094827
1062,b,2.4533356110766857
1063,b,1.6337224372072088
1064,a,-0.703544528344277
1065,a,-0.14874298453065346
1066,a,0.4479103504937162
1067,a,-0.19698319528004876
1068,a,0.5522423388321258
1069,a,-0.41843776189135756
1070,a,-0.5145907859658195
